violation_id,rule_id,rule_name,rule_category,rule_type,object_id,event_id,activity,timestamp,actor,severity,response_mode,condition_met,threshold_level,observed_value,p90_threshold,p95_threshold,detected_at
VIO-DET-0292,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-046,EVT-00913,,2026-04-17T20:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0293,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-046,EVT-00916,,2026-04-18T06:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0294,DG12,Document Lineage Control,Traceability,Deterministic,VQ-PO-NTS-2026-044,EVT-00872,,2026-04-19T06:00:00Z,,High,Hard Stop,VendorQuotation received with no PO in relationships (lineage broken),,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0295,DG12,Document Lineage Control,Traceability,Deterministic,VQ-PO-NTS-2026-045,EVT-00891,,2026-04-19T06:00:00Z,,High,Hard Stop,VendorQuotation received with no PO in relationships (lineage broken),,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0296,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-043,EVT-00862,,2026-04-19T12:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0297,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-044,EVT-00875,,2026-04-19T20:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0298,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-045,EVT-00894,,2026-04-19T20:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0299,DG01,Complete Information,Quality,Deterministic,PO-NTS-2026-048,EVT-00946,,2026-04-20T02:00:00Z,,High,Hard Stop,ReviewOrderInformation status=Incomplete,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0300,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-048,EVT-00946,,2026-04-20T02:00:00Z,,Medium,Intervention Package,Department changed Sales→PM without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0301,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-044,EVT-00878,,2026-04-20T06:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0302,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-045,EVT-00897,,2026-04-20T06:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.065314+00:00
VIO-DET-0303,DG12,Document Lineage Control,Traceability,Deterministic,VQ-PO-NTS-2026-047,EVT-00929,,2026-04-20T06:00:00Z,,High,Hard Stop,VendorQuotation received with no PO in relationships (lineage broken),,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0304,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-032,EVT-00643,,2026-04-20T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0305,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-036,EVT-00725,,2026-04-20T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0306,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-047,EVT-00932,,2026-04-20T20:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0307,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-032,EVT-00644,,2026-04-20T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0308,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-036,EVT-00726,,2026-04-20T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0309,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-047,EVT-00935,,2026-04-21T06:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0310,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-046,EVT-00919,,2026-04-21T12:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0311,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-049,EVT-00969,,2026-04-23T02:00:00Z,,Medium,Intervention Package,Department changed Sales→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0312,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-044,EVT-00881,,2026-04-23T12:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0313,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-045,EVT-00900,,2026-04-23T12:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0314,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-050,EVT-00990,,2026-04-24T02:00:00Z,,Medium,Intervention Package,Department changed Sales→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0315,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-047,EVT-00938,,2026-04-24T12:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0316,DG12,Document Lineage Control,Traceability,Deterministic,VQ-PO-NTS-2026-050,EVT-00992,,2026-04-27T06:00:00Z,,High,Hard Stop,VendorQuotation received with no PO in relationships (lineage broken),,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0317,DG12,Document Lineage Control,Traceability,Deterministic,VQ-PO-NTS-2026-048,EVT-00950,,2026-04-27T09:00:00Z,,High,Hard Stop,VendorQuotation received with no PO in relationships (lineage broken),,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0318,DG09,Rework Justification,Quality,Deterministic,BOM-PO-NTS-2026-050,EVT-00993,,2026-04-27T10:00:00Z,,High,Hard Stop,ValidateBOM status=Incomplete (no documented justification),,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0319,DG09,Rework Justification,Quality,Deterministic,BOM-PO-NTS-2026-048,EVT-00951,,2026-04-27T13:00:00Z,,High,Hard Stop,ValidateBOM status=Incomplete (no documented justification),,,,,2026-06-14T17:09:41.066314+00:00
STAT-0030,DG07,Negotiation Auditability,Traceability,Statistical,BOM-PO-NTS-2026-041,EVT-00816,,2026-04-27T19:00:00Z,,Medium,Intervention Package,ValidateBOM version=v1.2 without ReturnOrderForRevision reason,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.066314+00:00
VIO-DET-0320,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-041,EVT-00818,,2026-04-28T03:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0321,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-041,EVT-00821,,2026-04-28T13:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
STAT-0031,DG03,Communication Traceability,Communication,Statistical,PO-NTS-2026-041,EVT-00821,,2026-04-28T13:00:00Z,,Medium,Intervention Package,Communication via Zalo (Zalo/WhatsApp); count=5,Warning,5.0,4.100000000000001,5.0,2026-06-14T17:09:41.066314+00:00
STAT-0032,DG05,Vendor Communication Traceability,Communication,Statistical,VQ-PO-NTS-2026-041,EVT-00821,,2026-04-28T13:00:00Z,,Medium,Intervention Package,Vendor quote via Zalo (non-ERP/CRM); count=2,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.066314+00:00
VIO-DET-0322,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-040,EVT-00805,,2026-04-28T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0323,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-040,EVT-00806,,2026-04-28T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0324,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-035,EVT-00706,,2026-04-29T23:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
VIO-DET-0325,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-035,EVT-00707,,2026-04-30T01:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.066314+00:00
STAT-0033,DG07,Negotiation Auditability,Traceability,Statistical,BOM-PO-NTS-2026-050,EVT-00995,,2026-04-30T16:00:00Z,,Medium,Intervention Package,ValidateBOM version=v1.1 without ReturnOrderForRevision reason,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.066314+00:00
VIO-DET-0326,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-039,EVT-00786,,2026-04-30T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0327,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-039,EVT-00787,,2026-04-30T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0328,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-050,EVT-00997,,2026-05-01T00:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0329,DG12,Document Lineage Control,Traceability,Deterministic,VQ-PO-NTS-2026-049,EVT-00971,,2026-05-01T06:00:00Z,,High,Hard Stop,VendorQuotation received with no PO in relationships (lineage broken),,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0330,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-050,EVT-01000,,2026-05-01T10:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0331,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-041,EVT-00824,,2026-05-01T19:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
STAT-0034,DG07,Negotiation Auditability,Traceability,Statistical,BOM-PO-NTS-2026-048,EVT-00953,,2026-05-01T19:00:00Z,,Medium,Intervention Package,ValidateBOM version=v1.2 without ReturnOrderForRevision reason,Warning,2.0,2.0,2.0,2026-06-14T17:09:41.067313+00:00
VIO-DET-0332,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-049,EVT-00974,,2026-05-01T20:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0333,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-048,EVT-00955,,2026-05-02T03:00:00Z,,Medium,Intervention Package,Department changed PM→Accounting without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
STAT-0035,DG10,Master Data Consistency,Version,Statistical,PO-NTS-2026-049,EVT-00976,,2026-05-02T03:00:00Z,,Medium,Intervention Package,"ReturnOrderForRevision reason contains naming mismatch: ""Product model name in vendor quotation does not match import declaration record""",Warning,1.0,1.0,1.0,2026-06-14T17:09:41.067313+00:00
VIO-DET-0334,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-048,EVT-00958,,2026-05-02T13:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0335,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-031,EVT-00624,,2026-05-02T22:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0336,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-034,EVT-00685,,2026-05-02T22:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0337,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-031,EVT-00625,,2026-05-03T00:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0338,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-034,EVT-00686,,2026-05-03T00:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0339,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-037,EVT-00744,,2026-05-03T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0340,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-037,EVT-00745,,2026-05-03T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0341,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-029,EVT-00584,,2026-05-03T22:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0342,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-029,EVT-00585,,2026-05-04T00:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0343,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-050,EVT-01003,,2026-05-04T16:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0344,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-033,EVT-00664,,2026-05-04T22:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0345,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-033,EVT-00665,,2026-05-05T00:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0346,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-018,EVT-00369,,2026-05-05T02:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0347,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-018,EVT-00370,,2026-05-05T04:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0348,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-048,EVT-00961,,2026-05-05T19:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0349,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-038,EVT-00767,,2026-05-06T02:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0350,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-038,EVT-00768,,2026-05-06T04:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0351,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-049,EVT-00979,,2026-05-07T09:00:00Z,,Medium,Intervention Package,Department changed Accounting→PM without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0352,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-049,EVT-00982,,2026-05-10T15:00:00Z,,Medium,Intervention Package,Department changed PM→Logistics without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0353,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-046,EVT-00923,,2026-05-13T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.067313+00:00
VIO-DET-0354,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-046,EVT-00924,,2026-05-13T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0355,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-047,EVT-00942,,2026-05-19T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0356,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-047,EVT-00943,,2026-05-19T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0357,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-044,EVT-00885,,2026-05-20T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0358,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-044,EVT-00886,,2026-05-20T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0359,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-042,EVT-00847,,2026-05-24T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0360,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-042,EVT-00848,,2026-05-24T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0361,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-050,EVT-01007,,2026-05-25T23:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0362,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-050,EVT-01008,,2026-05-26T01:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0363,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-043,EVT-00866,,2026-05-27T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0364,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-043,EVT-00867,,2026-05-27T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0365,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-045,EVT-00904,,2026-05-31T19:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.068544+00:00
VIO-DET-0366,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-045,EVT-00905,,2026-05-31T21:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0367,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-048,EVT-00965,,2026-06-02T02:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0368,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-048,EVT-00966,,2026-06-02T04:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0369,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-049,EVT-00986,,2026-06-07T22:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0370,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-049,EVT-00987,,2026-06-08T00:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0371,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-041,EVT-00828,,2026-06-25T02:00:00Z,,Medium,Intervention Package,Department changed Logistics→Admin without reassignment doc,,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0372,DG15,Ownership Governance Monitoring,Ownership,Deterministic,PO-NTS-2026-041,EVT-00829,,2026-06-25T04:00:00Z,,Medium,Intervention Package,Department changed Admin→PM without reassignment doc,,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0373,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-001,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0374,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-002,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0375,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-003,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0376,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-004,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0377,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-005,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0378,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-006,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0379,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-007,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0380,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-008,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0381,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-009,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.069052+00:00
VIO-DET-0382,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-010,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0383,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-011,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0384,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-012,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0385,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-013,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0386,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-014,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0387,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-015,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0388,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-016,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0389,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-017,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0390,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-018,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0391,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-019,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0392,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-020,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0393,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-021,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0394,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-022,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0395,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-023,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
VIO-DET-0396,DG13,Traceability Completeness,Traceability,Deterministic,PO-NTS-2026-024,,,,,Medium,Intervention Package,Traceability chain incomplete – missing: ['ValidateBOM'],,,,,2026-06-14T17:09:41.070065+00:00
